,RoundIndex,VoterID,Util1,Util2,Util3,NumberOfCandidates,NumVotes,Pref1,Pref2,Pref3,VotesCand1PreVote,VotesCand2PreVote,VotesCand3PreVote,PointsPreVote,Vote,GameIndexInSession,SessionIDX,Action,VotesPref1PreVote,VotesPref2PreVote,VotesPref3PreVote,VotesLeader_poll,VotesRunnerup_poll,VotesThird_poll,GAP12_poll,GAP23_poll,GAP13_poll,GAP12_pref_poll,GAP23_pref_poll,GAP13_pref_poll,Pref3_pos,Pos1_pref,Pref1_pos,Pos2_pref,Pref2_pos,Pos3_pref,Scenario,Scenario_type,GAPL1_Pref_poll,GAPL2_Pref_poll,GAPL3_Pref_poll,Pos12,Pos23,Pos13,PosL1,PosL2,PosL3
4254,10621,AFJPRRP32NK7T,20,10,0,3,1007,1,3,2,274,368,364,0,3,13,1,2,274,364,368,368,364.0,274,4.0,90.0,94,-90,-4,-94,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,94,4,0,1.0,1.0,2.0,-2.0,-1.0,0.0
4255,10622,A1CY01G7686ORZ,20,10,0,3,1007,1,3,2,325,341,340,5,3,18,1,2,325,340,341,341,340.0,325,1.0,15.0,16,-15,-1,-16,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,16,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
4256,10623,A3779AAVHVT6EQ,20,10,0,3,1007,3,2,1,318,353,335,10,3,34,1,1,335,353,318,353,335.0,318,18.0,17.0,35,-18,35,17,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,18,0,35,1.0,-2.0,-1.0,-1.0,0.0,-2.0
4257,10624,AHTJJ0KDJ6ZIA,20,10,0,3,1007,3,2,1,323,343,340,10,2,20,1,2,340,343,323,343,340.0,323,3.0,17.0,20,-3,20,17,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,3,0,20,1.0,-2.0,-1.0,-1.0,0.0,-2.0
4258,10625,A195R8LWDEDB6K,20,10,0,3,1007,1,2,3,323,343,340,10,2,6,1,2,323,343,340,343,340.0,323,3.0,17.0,20,-20,3,-17,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,20,0,3,2.0,-1.0,1.0,-2.0,0.0,-1.0
4259,10626,A258LEL114E2DC,20,10,0,3,1007,3,1,2,333,338,335,0,2,2,1,3,335,333,338,338,335.0,333,3.0,2.0,5,2,-5,-3,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,3,5,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
4260,10627,A3779AAVHVT6EQ,20,10,0,3,1007,1,2,3,322,344,340,10,1,35,1,1,322,344,340,344,340.0,322,4.0,18.0,22,-22,4,-18,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,22,0,4,2.0,-1.0,1.0,-2.0,0.0,-1.0
4261,10628,AZ5ZYUCAQ0XDL,20,10,0,3,1007,1,3,2,269,378,359,0,3,24,1,2,269,359,378,378,359.0,269,19.0,90.0,109,-90,-19,-109,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,109,19,0,1.0,1.0,2.0,-2.0,-1.0,0.0
4262,10629,AHTJJ0KDJ6ZIA,20,10,0,3,1007,3,2,1,290,409,307,10,2,21,1,2,307,409,290,409,307.0,290,102.0,17.0,119,-102,119,17,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,102,0,119,1.0,-2.0,-1.0,-1.0,0.0,-2.0
4263,10630,A3779AAVHVT6EQ,20,10,0,3,1007,3,2,1,290,409,307,10,3,36,1,1,307,409,290,409,307.0,290,102.0,17.0,119,-102,119,17,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,102,0,119,1.0,-2.0,-1.0,-1.0,0.0,-2.0
4264,10632,A258LEL114E2DC,20,10,0,3,1007,1,3,2,329,347,330,0,2,3,1,3,329,330,347,347,330.0,329,17.0,1.0,18,-1,-17,-18,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,18,17,0,1.0,1.0,2.0,-2.0,-1.0,0.0
4265,10633,A28TIENUWLMMIP,20,10,0,3,1007,1,3,2,325,341,340,0,1,25,1,1,325,340,341,341,340.0,325,1.0,15.0,16,-15,-1,-16,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,16,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
4266,10634,A195R8LWDEDB6K,20,10,0,3,1007,1,2,3,322,344,340,10,1,7,1,1,322,344,340,344,340.0,322,4.0,18.0,22,-22,4,-18,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,22,0,4,2.0,-1.0,1.0,-2.0,0.0,-1.0
4267,10635,AHTJJ0KDJ6ZIA,20,10,0,3,1007,1,2,3,290,409,307,10,2,22,1,2,290,409,307,409,307.0,290,102.0,17.0,119,-119,102,-17,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,119,0,102,2.0,-1.0,1.0,-2.0,0.0,-1.0
4268,10636,A28TIENUWLMMIP,20,10,0,3,1007,2,3,1,301,371,334,20,2,26,1,1,371,334,301,371,334.0,301,37.0,33.0,70,37,33,70,3.0,1.0,1.0,2.0,2.0,3.0,1,TRT,0,37,70,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4269,10637,A1CY01G7686ORZ,20,10,0,3,1007,3,1,2,333,338,335,0,3,19,1,1,335,333,338,338,335.0,333,3.0,2.0,5,2,-5,-3,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,3,5,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
4270,10638,AHTJJ0KDJ6ZIA,20,10,0,3,1007,3,1,2,269,378,359,0,3,23,1,1,359,269,378,378,359.0,269,19.0,90.0,109,90,-109,-19,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,19,109,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
4271,10639,A195R8LWDEDB6K,20,10,0,3,1007,3,2,1,290,409,307,10,2,8,1,2,307,409,290,409,307.0,290,102.0,17.0,119,-102,119,17,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,102,0,119,1.0,-2.0,-1.0,-1.0,0.0,-2.0
4272,10640,A258LEL114E2DC,20,10,0,3,1007,3,2,1,323,343,340,10,2,4,1,2,340,343,323,343,340.0,323,3.0,17.0,20,-3,20,17,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,3,0,20,1.0,-2.0,-1.0,-1.0,0.0,-2.0
4273,10641,AHTJJ0KDJ6ZIA,20,10,0,3,1007,1,3,2,333,338,335,0,1,24,1,1,333,335,338,338,335.0,333,3.0,2.0,5,-2,-3,-5,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,5,3,0,1.0,1.0,2.0,-2.0,-1.0,0.0
4274,10643,A195R8LWDEDB6K,20,10,0,3,1007,3,2,1,323,343,340,10,3,9,1,1,340,343,323,343,340.0,323,3.0,17.0,20,-3,20,17,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,3,0,20,1.0,-2.0,-1.0,-1.0,0.0,-2.0
4275,10644,A258LEL114E2DC,20,10,0,3,1007,1,2,3,323,343,340,10,1,5,1,1,323,343,340,343,340.0,323,3.0,17.0,20,-20,3,-17,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,20,0,3,2.0,-1.0,1.0,-2.0,0.0,-1.0
4276,10645,A1CY01G7686ORZ,20,10,0,3,1007,1,2,3,290,409,307,10,2,20,1,2,290,409,307,409,307.0,290,102.0,17.0,119,-119,102,-17,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,119,0,102,2.0,-1.0,1.0,-2.0,0.0,-1.0
4277,10646,A21992GZ32431E,20,10,0,3,1007,1,3,2,274,368,364,0,1,2,1,1,274,364,368,368,364.0,274,4.0,90.0,94,-90,-4,-94,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,94,4,0,1.0,1.0,2.0,-2.0,-1.0,0.0
4278,10647,ARKOTXHFYUSS6,20,10,0,3,1007,3,1,2,329,347,330,0,3,2,1,1,330,329,347,347,330.0,329,17.0,1.0,18,1,-18,-17,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,17,18,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
4279,10648,AHTJJ0KDJ6ZIA,20,10,0,3,1007,2,3,1,301,371,334,20,2,25,1,1,371,334,301,371,334.0,301,37.0,33.0,70,37,33,70,3.0,1.0,1.0,2.0,2.0,3.0,1,TRT,0,37,70,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4280,10649,A258LEL114E2DC,20,10,0,3,1007,1,2,3,313,365,328,10,1,6,1,1,313,365,328,365,328.0,313,37.0,15.0,52,-52,37,-15,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,52,0,37,2.0,-1.0,1.0,-2.0,0.0,-1.0
4281,10650,AHTJJ0KDJ6ZIA,20,10,0,3,1007,3,2,1,322,344,340,10,3,26,1,1,340,344,322,344,340.0,322,4.0,18.0,22,-4,22,18,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,4,0,22,1.0,-2.0,-1.0,-1.0,0.0,-2.0
4282,10651,A28TIENUWLMMIP,20,10,0,3,1007,3,1,2,323,343,340,0,3,28,1,1,340,323,343,343,340.0,323,3.0,17.0,20,17,-20,-3,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,3,20,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
4283,10652,A258LEL114E2DC,20,10,0,3,1007,3,1,2,274,368,364,0,3,7,1,1,364,274,368,368,364.0,274,4.0,90.0,94,90,-94,-4,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,4,94,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
4284,10653,A195R8LWDEDB6K,20,10,0,3,1007,3,1,2,333,338,335,0,3,10,1,1,335,333,338,338,335.0,333,3.0,2.0,5,2,-5,-3,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,3,5,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
4285,10654,ARKOTXHFYUSS6,20,10,0,3,1007,3,2,1,215,565,226,10,2,3,1,2,226,565,215,565,226.0,215,339.0,11.0,350,-339,350,11,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,339,0,350,1.0,-2.0,-1.0,-1.0,0.0,-2.0
4286,10655,A258LEL114E2DC,20,10,0,3,1007,2,3,1,301,371,334,20,2,8,1,1,371,334,301,371,334.0,301,37.0,33.0,70,37,33,70,3.0,1.0,1.0,2.0,2.0,3.0,1,TRT,0,37,70,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4287,10656,A3G8OON0TDPN1E,20,10,0,3,1007,3,1,2,318,353,335,0,3,17,1,1,335,318,353,353,335.0,318,18.0,17.0,35,17,-35,-18,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,18,35,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
4288,10657,A195R8LWDEDB6K,20,10,0,3,1007,3,1,2,274,368,364,0,3,11,1,1,364,274,368,368,364.0,274,4.0,90.0,94,90,-94,-4,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,4,94,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
4289,10658,AHTJJ0KDJ6ZIA,20,10,0,3,1007,1,3,2,329,347,330,0,1,27,1,1,329,330,347,347,330.0,329,17.0,1.0,18,-1,-17,-18,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,18,17,0,1.0,1.0,2.0,-2.0,-1.0,0.0
4290,10660,ARKOTXHFYUSS6,20,10,0,3,1007,3,2,1,318,353,335,10,3,4,1,1,335,353,318,353,335.0,318,18.0,17.0,35,-18,35,17,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,18,0,35,1.0,-2.0,-1.0,-1.0,0.0,-2.0
4291,10661,A1CY01G7686ORZ,20,10,0,3,1007,3,2,1,290,409,307,10,2,21,1,2,307,409,290,409,307.0,290,102.0,17.0,119,-102,119,17,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,102,0,119,1.0,-2.0,-1.0,-1.0,0.0,-2.0
4292,10662,A195R8LWDEDB6K,20,10,0,3,1007,1,2,3,290,409,307,10,2,12,1,2,290,409,307,409,307.0,290,102.0,17.0,119,-119,102,-17,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,119,0,102,2.0,-1.0,1.0,-2.0,0.0,-1.0
4293,10663,AHTJJ0KDJ6ZIA,20,10,0,3,1007,2,1,3,313,365,328,20,2,28,1,1,365,313,328,365,328.0,313,37.0,15.0,52,52,-15,37,2.0,1.0,1.0,3.0,3.0,2.0,2,TRT,0,52,37,-2.0,1.0,-1.0,0.0,-2.0,-1.0
4294,10665,A195R8LWDEDB6K,20,10,0,3,1007,3,1,2,329,347,330,0,3,13,1,1,330,329,347,347,330.0,329,17.0,1.0,18,1,-18,-17,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,17,18,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
4295,10666,AL8KOIH1DJ7D9,20,10,0,3,1007,1,3,2,325,341,340,5,3,3,1,2,325,340,341,341,340.0,325,1.0,15.0,16,-15,-1,-16,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,16,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
4296,10667,ARKOTXHFYUSS6,20,10,0,3,1007,2,3,1,301,371,334,20,2,5,1,1,371,334,301,371,334.0,301,37.0,33.0,70,37,33,70,3.0,1.0,1.0,2.0,2.0,3.0,1,TRT,0,37,70,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4297,10668,A258LEL114E2DC,20,10,0,3,1007,1,3,2,275,366,365,5,3,9,1,2,275,365,366,366,365.0,275,1.0,90.0,91,-90,-1,-91,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,91,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
4298,10669,AHTJJ0KDJ6ZIA,20,10,0,3,1007,3,1,2,323,343,340,0,3,29,1,1,340,323,343,343,340.0,323,3.0,17.0,20,17,-20,-3,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,3,20,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
4299,10671,A1CY01G7686ORZ,20,10,0,3,1007,3,2,1,215,565,226,10,2,22,1,2,226,565,215,565,226.0,215,339.0,11.0,350,-339,350,11,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,339,0,350,1.0,-2.0,-1.0,-1.0,0.0,-2.0
4300,10672,A258LEL114E2DC,20,10,0,3,1007,1,3,2,323,343,340,0,3,10,1,2,323,340,343,343,340.0,323,3.0,17.0,20,-17,-3,-20,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,20,3,0,1.0,1.0,2.0,-2.0,-1.0,0.0
4301,10673,AHTJJ0KDJ6ZIA,20,10,0,3,1007,3,1,2,274,368,364,0,3,30,1,1,364,274,368,368,364.0,274,4.0,90.0,94,90,-94,-4,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,4,94,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
4302,10674,ARKOTXHFYUSS6,20,10,0,3,1007,1,2,3,215,565,226,10,2,6,1,2,215,565,226,565,226.0,215,339.0,11.0,350,-350,339,-11,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,350,0,339,2.0,-1.0,1.0,-2.0,0.0,-1.0
4303,10675,A195R8LWDEDB6K,20,10,0,3,1007,1,3,2,325,341,340,5,3,14,1,2,325,340,341,341,340.0,325,1.0,15.0,16,-15,-1,-16,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,16,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
4304,10676,A1CY01G7686ORZ,20,10,0,3,1007,1,3,2,333,338,335,0,3,23,1,2,333,335,338,338,335.0,333,3.0,2.0,5,-2,-3,-5,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,5,3,0,1.0,1.0,2.0,-2.0,-1.0,0.0
4305,10678,A258LEL114E2DC,20,10,0,3,1007,3,1,2,275,366,365,10,3,11,1,1,365,275,366,366,365.0,275,1.0,90.0,91,90,-91,-1,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,1,91,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
4306,10679,A195R8LWDEDB6K,20,10,0,3,1007,1,3,2,329,347,330,0,1,15,1,1,329,330,347,347,330.0,329,17.0,1.0,18,-1,-17,-18,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,18,17,0,1.0,1.0,2.0,-2.0,-1.0,0.0
4307,10680,AHTJJ0KDJ6ZIA,20,10,0,3,1006,1,3,2,334,336,335,0,1,31,1,1,334,335,336,336,335.0,334,1.0,1.0,2,-1,-1,-2,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,2,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
4308,10681,ARKOTXHFYUSS6,20,10,0,3,1007,3,1,2,275,366,365,10,3,7,1,1,365,275,366,366,365.0,275,1.0,90.0,91,90,-91,-1,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,1,91,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
4309,10683,A258LEL114E2DC,20,10,0,3,1007,1,2,3,215,565,226,10,2,12,1,2,215,565,226,565,226.0,215,339.0,11.0,350,-350,339,-11,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,350,0,339,2.0,-1.0,1.0,-2.0,0.0,-1.0
4310,10684,A1CY01G7686ORZ,20,10,0,3,1007,3,2,1,325,341,340,15,3,24,1,1,340,341,325,341,340.0,325,1.0,15.0,16,-1,16,15,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,1,0,16,1.0,-2.0,-1.0,-1.0,0.0,-2.0
4311,10685,A195R8LWDEDB6K,20,10,0,3,1007,2,3,1,301,371,334,20,2,16,1,1,371,334,301,371,334.0,301,37.0,33.0,70,37,33,70,3.0,1.0,1.0,2.0,2.0,3.0,1,TRT,0,37,70,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4312,10686,A2T5M93NYLSGRY,20,10,0,3,1007,1,3,2,325,341,340,0,2,2,1,3,325,340,341,341,340.0,325,1.0,15.0,16,-15,-1,-16,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,16,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
4313,10687,A258LEL114E2DC,20,10,0,3,1007,3,1,2,318,353,335,0,2,13,1,3,335,318,353,353,335.0,318,18.0,17.0,35,17,-35,-18,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,18,35,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
4314,10688,AW6DFFL8QE1FH,20,10,0,3,1007,1,3,2,318,353,335,0,3,18,1,2,318,335,353,353,335.0,318,18.0,17.0,35,-17,-18,-35,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,35,18,0,1.0,1.0,2.0,-2.0,-1.0,0.0
4315,10689,ARKOTXHFYUSS6,20,10,0,3,1007,2,3,1,280,415,311,20,2,8,1,1,415,311,280,415,311.0,280,104.0,31.0,135,104,31,135,3.0,1.0,1.0,2.0,2.0,3.0,1,TRT,0,104,135,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4316,10690,AHTJJ0KDJ6ZIA,20,10,0,3,1007,1,3,2,323,343,340,0,1,32,1,1,323,340,343,343,340.0,323,3.0,17.0,20,-17,-3,-20,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,20,3,0,1.0,1.0,2.0,-2.0,-1.0,0.0
4317,10691,A195R8LWDEDB6K,20,10,0,3,1006,1,3,2,334,336,335,5,3,17,1,2,334,335,336,336,335.0,334,1.0,1.0,2,-1,-1,-2,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,2,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
4318,10692,A28TIENUWLMMIP,20,10,0,3,1007,1,2,3,322,344,340,10,1,32,1,1,322,344,340,344,340.0,322,4.0,18.0,22,-22,4,-18,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,22,0,4,2.0,-1.0,1.0,-2.0,0.0,-1.0
4319,10693,A1CY01G7686ORZ,20,10,0,3,1007,1,3,2,329,347,330,0,3,25,1,2,329,330,347,347,330.0,329,17.0,1.0,18,-1,-17,-18,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,18,17,0,1.0,1.0,2.0,-2.0,-1.0,0.0
4320,10694,A258LEL114E2DC,20,10,0,3,1007,3,2,1,313,365,328,10,2,14,1,2,328,365,313,365,328.0,313,37.0,15.0,52,-37,52,15,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,37,0,52,1.0,-2.0,-1.0,-1.0,0.0,-2.0
4321,10695,ARKOTXHFYUSS6,20,10,0,3,1007,1,2,3,313,365,328,10,2,9,1,2,313,365,328,365,328.0,313,37.0,15.0,52,-52,37,-15,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,52,0,37,2.0,-1.0,1.0,-2.0,0.0,-1.0
4322,10696,A195R8LWDEDB6K,20,10,0,3,1007,1,2,3,318,353,335,10,2,18,1,2,318,353,335,353,335.0,318,18.0,17.0,35,-35,18,-17,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,35,0,18,2.0,-1.0,1.0,-2.0,0.0,-1.0
4323,10697,A2T5M93NYLSGRY,20,10,0,3,1007,1,3,2,274,368,364,0,3,3,1,2,274,364,368,368,364.0,274,4.0,90.0,94,-90,-4,-94,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,94,4,0,1.0,1.0,2.0,-2.0,-1.0,0.0
4324,10699,A2ER0EVZ7E1Z8G,20,10,0,3,1007,3,2,1,313,365,328,10,2,2,1,2,328,365,313,365,328.0,313,37.0,15.0,52,-37,52,15,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,37,0,52,1.0,-2.0,-1.0,-1.0,0.0,-2.0
4325,10700,AFJPRRP32NK7T,20,10,0,3,1007,1,3,2,275,366,365,5,3,14,1,2,275,365,366,366,365.0,275,1.0,90.0,91,-90,-1,-91,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,91,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
4326,10701,A258LEL114E2DC,20,10,0,3,1007,1,3,2,318,353,335,0,3,15,1,2,318,335,353,353,335.0,318,18.0,17.0,35,-17,-18,-35,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,35,18,0,1.0,1.0,2.0,-2.0,-1.0,0.0
4327,10702,ARKOTXHFYUSS6,20,10,0,3,1007,3,1,2,269,378,359,0,2,10,1,3,359,269,378,378,359.0,269,19.0,90.0,109,90,-109,-19,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,19,109,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
4328,10704,A258LEL114E2DC,20,10,0,3,1007,3,2,1,322,344,340,10,3,16,1,1,340,344,322,344,340.0,322,4.0,18.0,22,-4,22,18,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,4,0,22,1.0,-2.0,-1.0,-1.0,0.0,-2.0
4329,10705,A195R8LWDEDB6K,20,10,0,3,1007,1,2,3,215,565,226,10,2,19,1,2,215,565,226,565,226.0,215,339.0,11.0,350,-350,339,-11,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,350,0,339,2.0,-1.0,1.0,-2.0,0.0,-1.0
4330,10706,AHTJJ0KDJ6ZIA,20,10,0,3,1007,1,2,3,323,343,340,10,2,33,1,2,323,343,340,343,340.0,323,3.0,17.0,20,-20,3,-17,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,20,0,3,2.0,-1.0,1.0,-2.0,0.0,-1.0
4331,10707,A258LEL114E2DC,20,10,0,3,1007,3,2,1,215,565,226,10,2,17,1,2,226,565,215,565,226.0,215,339.0,11.0,350,-339,350,11,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,339,0,350,1.0,-2.0,-1.0,-1.0,0.0,-2.0
4332,10708,A28TIENUWLMMIP,20,10,0,3,1007,1,2,3,325,341,340,10,1,34,1,1,325,341,340,341,340.0,325,1.0,15.0,16,-16,1,-15,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,16,0,1,2.0,-1.0,1.0,-2.0,0.0,-1.0
4333,10709,A195R8LWDEDB6K,20,10,0,3,1006,3,1,2,334,336,335,10,3,20,1,1,335,334,336,336,335.0,334,1.0,1.0,2,1,-2,-1,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,1,2,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
4334,10710,AHTJJ0KDJ6ZIA,20,10,0,3,1007,3,1,2,325,341,340,10,3,34,1,1,340,325,341,341,340.0,325,1.0,15.0,16,15,-16,-1,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,1,16,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
4335,10711,A3G8OON0TDPN1E,20,10,0,3,1007,1,2,3,322,344,340,10,1,18,1,1,322,344,340,344,340.0,322,4.0,18.0,22,-22,4,-18,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,22,0,4,2.0,-1.0,1.0,-2.0,0.0,-1.0
4336,10712,A258LEL114E2DC,20,10,0,3,1007,2,1,3,290,409,307,20,2,18,1,1,409,290,307,409,307.0,290,102.0,17.0,119,119,-17,102,2.0,1.0,1.0,3.0,3.0,2.0,2,TRT,0,119,102,-2.0,1.0,-1.0,0.0,-2.0,-1.0
4337,10713,ARKOTXHFYUSS6,20,10,0,3,1007,1,2,3,322,344,340,10,2,11,1,2,322,344,340,344,340.0,322,4.0,18.0,22,-22,4,-18,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,22,0,4,2.0,-1.0,1.0,-2.0,0.0,-1.0
4338,10714,A2T5M93NYLSGRY,20,10,0,3,1007,3,1,2,323,343,340,0,2,4,1,3,340,323,343,343,340.0,323,3.0,17.0,20,17,-20,-3,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,3,20,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
4339,10715,A258LEL114E2DC,20,10,0,3,1007,1,2,3,290,409,307,10,2,19,1,2,290,409,307,409,307.0,290,102.0,17.0,119,-119,102,-17,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,119,0,102,2.0,-1.0,1.0,-2.0,0.0,-1.0
4340,10716,AHTJJ0KDJ6ZIA,20,10,0,3,1007,3,2,1,215,565,226,10,2,35,1,2,226,565,215,565,226.0,215,339.0,11.0,350,-339,350,11,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,339,0,350,1.0,-2.0,-1.0,-1.0,0.0,-2.0
4341,10717,A28TIENUWLMMIP,20,10,0,3,1007,3,1,2,333,338,335,0,3,35,1,1,335,333,338,338,335.0,333,3.0,2.0,5,2,-5,-3,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,3,5,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
4342,10718,A195R8LWDEDB6K,20,10,0,3,1007,3,1,2,275,366,365,10,3,21,1,1,365,275,366,366,365.0,275,1.0,90.0,91,90,-91,-1,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,1,91,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
4343,10719,A258LEL114E2DC,20,10,0,3,1007,3,2,1,290,409,307,10,2,20,1,2,307,409,290,409,307.0,290,102.0,17.0,119,-102,119,17,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,102,0,119,1.0,-2.0,-1.0,-1.0,0.0,-2.0
4344,10720,ARKOTXHFYUSS6,20,10,0,3,1007,1,2,3,323,343,340,10,2,12,1,2,323,343,340,343,340.0,323,3.0,17.0,20,-20,3,-17,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,20,0,3,2.0,-1.0,1.0,-2.0,0.0,-1.0
4345,10721,A28TIENUWLMMIP,20,10,0,3,1007,1,2,3,323,343,340,10,1,36,1,1,323,343,340,343,340.0,323,3.0,17.0,20,-20,3,-17,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,20,0,3,2.0,-1.0,1.0,-2.0,0.0,-1.0
